date,product_category,day_of_week,month,season,holiday,promo,weather_score,sales,is_outlier,has_event,justified_outlier,unjustified_outlier,sales_clean,ds
2022-11-01,Électronique,1,11,3,0,0,0.3882672991068765,104,False,False,False,False,104,2022-11-01
2022-11-02,Électronique,2,11,3,0,0,0.5636553206873265,118,False,False,False,False,118,2022-11-01
2022-11-02,Alimentaire,2,11,3,0,1,0.597048845961338,147,False,True,False,False,147,2022-11-01
2022-11-02,Vêtements,2,11,3,0,0,0.3741735370632711,91,False,False,False,False,91,2022-11-01
2022-11-02,Jouets,2,11,3,0,0,0.7322609225262766,116,False,False,False,False,116,2022-11-01
2022-11-03,Vêtements,3,11,3,0,0,0.6414029135561987,91,False,False,False,False,91,2022-11-01
2022-11-03,Alimentaire,3,11,3,0,0,0.6061816645989732,120,False,False,False,False,120,2022-11-01
2022-11-03,Jouets,3,11,3,0,0,0.596793194876499,100,False,False,False,False,100,2022-11-01
2022-11-03,Électronique,3,11,3,0,0,0.5218338750442161,102,False,False,False,False,102,2022-11-01
2022-11-04,Jouets,4,11,3,0,0,0.5289911174037663,104,False,False,False,False,104,2022-11-01
2022-11-04,Vêtements,4,11,3,0,0,0.5795863812341226,89,False,False,False,False,89,2022-11-01
2022-11-04,Électronique,4,11,3,0,0,0.5654388134060764,98,False,False,False,False,98,2022-11-01
2022-11-04,Alimentaire,4,11,3,0,0,0.4282146785645964,122,False,False,False,False,122,2022-11-01
2022-11-05,Alimentaire,5,11,3,0,0,0.6316007419718499,119,False,False,False,False,119,2022-11-01
2022-11-05,Jouets,5,11,3,0,0,0.5095462041358296,100,False,False,False,False,100,2022-11-01
2022-11-05,Électronique,5,11,3,0,1,0.4812942483526337,139,True,True,True,False,139,2022-11-01
2022-11-05,Vêtements,5,11,3,0,1,0.4461215162152611,124,False,True,False,False,124,2022-11-01
2022-11-06,Alimentaire,6,11,3,0,0,0.3970389028910599,108,False,False,False,False,108,2022-11-01
2022-11-06,Jouets,6,11,3,0,0,0.6046954534428209,103,False,False,False,False,103,2022-11-01
2022-11-06,Électronique,6,11,3,0,0,0.3281069587046152,98,False,False,False,False,98,2022-11-01
2022-11-06,Vêtements,6,11,3,0,0,0.5226931943800248,83,False,False,False,False,83,2022-11-01
2022-11-07,Alimentaire,0,11,3,0,0,0.5046637366565966,122,False,False,False,False,122,2022-11-01
2022-11-07,Jouets,0,11,3,0,0,0.4765420970380812,111,False,False,False,False,111,2022-11-01
2022-11-07,Électronique,0,11,3,0,0,0.4165626387704878,117,False,False,False,False,117,2022-11-01
2022-11-07,Vêtements,0,11,3,0,0,0.4479107096096236,91,False,False,False,False,91,2022-11-01
2022-11-08,Jouets,1,11,3,0,1,0.4153960327372366,154,False,True,False,False,154,2022-11-01
2022-11-08,Vêtements,1,11,3,0,0,0.5547738978737561,95,False,False,False,False,95,2022-11-01
2022-11-08,Alimentaire,1,11,3,0,0,0.5688259710772413,117,False,False,False,False,117,2022-11-01
2022-11-08,Électronique,1,11,3,0,0,0.4294462052721539,106,False,False,False,False,106,2022-11-01
2022-11-09,Vêtements,2,11,3,0,0,0.427765259538497,89,False,False,False,False,89,2022-11-01
2022-11-09,Électronique,2,11,3,0,1,0.5059909774079504,154,True,True,True,False,154,2022-11-01
2022-11-09,Alimentaire,2,11,3,0,0,0.5656898706319647,123,False,False,False,False,123,2022-11-01
2022-11-09,Jouets,2,11,3,0,1,0.5123754642524277,151,False,True,False,False,151,2022-11-01
2022-11-10,Vêtements,3,11,3,0,1,0.5858270430181872,125,False,True,False,False,125,2022-11-01
2022-11-10,Électronique,3,11,3,0,0,0.3737037063132677,98,False,False,False,False,98,2022-11-01
2022-11-10,Alimentaire,3,11,3,0,0,0.5312062131726738,120,False,False,False,False,120,2022-11-01
2022-11-10,Jouets,3,11,3,0,0,0.3088840674739512,103,False,False,False,False,103,2022-11-01
2022-11-11,Vêtements,4,11,3,0,0,0.6801528407832186,90,False,False,False,False,90,2022-11-01
2022-11-11,Électronique,4,11,3,0,0,0.7022174100087378,91,False,False,False,False,91,2022-11-01
2022-11-11,Jouets,4,11,3,0,0,0.6831177135565888,103,False,False,False,False,103,2022-11-01
2022-11-11,Alimentaire,4,11,3,0,0,0.4432552718771648,110,False,False,False,False,110,2022-11-01
2022-11-12,Électronique,5,11,3,0,0,0.2656960898348159,92,False,False,False,False,92,2022-11-01
2022-11-12,Jouets,5,11,3,0,0,0.4385961838450589,102,False,False,False,False,102,2022-11-01
2022-11-12,Alimentaire,5,11,3,0,0,0.480701863223931,115,False,False,False,False,115,2022-11-01
2022-11-12,Vêtements,5,11,3,0,0,0.3217884918015171,80,False,False,False,False,80,2022-11-01
2022-11-13,Électronique,6,11,3,0,0,0.5867805459542446,97,False,False,False,False,97,2022-11-01
2022-11-13,Vêtements,6,11,3,0,0,0.6300625401055959,78,False,False,False,False,78,2022-11-01
2022-11-13,Alimentaire,6,11,3,0,0,0.480192636985064,105,False,False,False,False,105,2022-11-01
2022-11-13,Jouets,6,11,3,0,1,0.522740507899162,133,False,True,False,False,133,2022-11-01
2022-11-14,Électronique,0,11,3,0,0,0.5254127687071435,112,False,False,False,False,112,2022-11-01
2022-11-14,Jouets,0,11,3,0,0,0.5697050978839726,118,False,False,False,False,118,2022-11-01
2022-11-14,Alimentaire,0,11,3,0,0,0.4110155229058858,124,False,False,False,False,124,2022-11-01
2022-11-14,Vêtements,0,11,3,0,0,0.403922044175511,100,False,False,False,False,100,2022-11-01
2022-11-15,Jouets,1,11,3,0,0,0.5425910967101412,112,False,False,False,False,112,2022-11-01
2022-11-15,Électronique,1,11,3,0,0,0.5650667628792087,114,False,False,False,False,114,2022-11-01
2022-11-15,Vêtements,1,11,3,0,0,0.3965402040393345,97,False,False,False,False,97,2022-11-01
2022-11-15,Alimentaire,1,11,3,0,0,0.5391881262245585,132,False,False,False,False,132,2022-11-01
2022-11-16,Vêtements,2,11,3,0,0,0.4215679029699744,89,False,False,False,False,89,2022-11-01
2022-11-16,Jouets,2,11,3,0,1,0.4765492464854109,144,False,True,False,False,144,2022-11-01
2022-11-16,Alimentaire,2,11,3,0,1,0.3929333593809822,145,False,True,False,False,145,2022-11-01
2022-11-16,Électronique,2,11,3,0,0,0.5688495974561567,100,False,False,False,False,100,2022-11-01
2022-11-17,Vêtements,3,11,3,0,0,0.5501129276064576,89,False,False,False,False,89,2022-11-01
2022-11-17,Jouets,3,11,3,0,0,0.4989794399609067,101,False,False,False,False,101,2022-11-01
2022-11-17,Alimentaire,3,11,3,0,0,0.6589147301636458,121,False,False,False,False,121,2022-11-01
2022-11-17,Électronique,3,11,3,0,0,0.451336881181073,102,False,False,False,False,102,2022-11-01
2022-11-18,Alimentaire,4,11,3,0,0,0.5063383392637718,119,False,False,False,False,119,2022-11-01
2022-11-18,Vêtements,4,11,3,0,0,0.427160968675829,76,False,False,False,False,76,2022-11-01
2022-11-18,Électronique,4,11,3,0,0,0.4087411801822373,107,False,False,False,False,107,2022-11-01
2022-11-18,Jouets,4,11,3,0,0,0.57013898938095,101,False,False,False,False,101,2022-11-01
2022-11-19,Jouets,5,11,3,0,1,0.4458226763988398,127,False,True,False,False,127,2022-11-01
2022-11-19,Vêtements,5,11,3,0,0,0.5603781469552959,83,False,False,False,False,83,2022-11-01
2022-11-19,Alimentaire,5,11,3,0,0,0.5845273297042095,114,False,False,False,False,114,2022-11-01
2022-11-19,Électronique,5,11,3,0,0,0.6515318094323802,100,False,False,False,False,100,2022-11-01
2022-11-20,Jouets,6,11,3,0,0,0.3240041117850749,91,False,False,False,False,91,2022-11-01
2022-11-20,Vêtements,6,11,3,0,0,0.4099078881445847,78,False,False,False,False,78,2022-11-01
2022-11-20,Alimentaire,6,11,3,0,0,0.6674270766071131,114,False,False,False,False,114,2022-11-01
2022-11-20,Électronique,6,11,3,0,0,0.3987314436631507,90,False,False,False,False,90,2022-11-01
2022-11-21,Jouets,0,11,3,0,1,0.524389094162045,157,False,True,False,False,157,2022-11-01
2022-11-21,Alimentaire,0,11,3,0,0,0.4554204686173183,126,False,False,False,False,126,2022-11-01
2022-11-21,Vêtements,0,11,3,0,0,0.4496277663170546,88,False,False,False,False,88,2022-11-01
2022-11-21,Électronique,0,11,3,0,1,0.552593728025465,170,True,True,True,False,170,2022-11-01
2022-11-22,Électronique,1,11,3,0,0,0.4628537978912314,107,False,False,False,False,107,2022-11-01
2022-11-22,Jouets,1,11,3,0,0,0.3224017753038107,113,False,False,False,False,113,2022-11-01
2022-11-22,Vêtements,1,11,3,0,0,0.4607273761574182,90,False,False,False,False,90,2022-11-01
2022-11-22,Alimentaire,1,11,3,0,0,0.3807026628980863,126,False,False,False,False,126,2022-11-01
2022-11-23,Électronique,2,11,3,0,0,0.6433625019820947,100,False,False,False,False,100,2022-11-01
2022-11-23,Alimentaire,2,11,3,0,0,0.401905327298663,130,False,False,False,False,130,2022-11-01
2022-11-23,Jouets,2,11,3,0,0,0.5191450715957353,116,False,False,False,False,116,2022-11-01
2022-11-23,Vêtements,2,11,3,0,0,0.422918636938591,85,False,False,False,False,85,2022-11-01
2022-11-24,Électronique,3,11,3,0,0,0.6194214483013992,102,False,False,False,False,102,2022-11-01
2022-11-24,Vêtements,3,11,3,0,1,0.3501364502850788,119,False,True,False,False,119,2022-11-01
2022-11-24,Jouets,3,11,3,0,0,0.6301102063024093,98,False,False,False,False,98,2022-11-01
2022-11-24,Alimentaire,3,11,3,0,0,0.56621687539475,110,False,False,False,False,110,2022-11-01
2022-11-25,Jouets,4,11,3,0,0,0.5644388453538183,109,False,False,False,False,109,2022-11-01
2022-11-25,Vêtements,4,11,3,0,0,0.4294683276084152,87,False,False,False,False,87,2022-11-01
2022-11-25,Alimentaire,4,11,3,0,0,0.3001655032855373,120,False,False,False,False,120,2022-11-01
2022-11-25,Électronique,4,11,3,0,0,0.5495765573015511,97,False,False,False,False,97,2022-11-01
2022-11-26,Jouets,5,11,3,0,0,0.5110418046946119,110,False,False,False,False,110,2022-11-01
2022-11-26,Vêtements,5,11,3,0,0,0.4694500536946347,79,False,False,False,False,79,2022-11-01
2022-11-26,Électronique,5,11,3,0,0,0.4402618938954857,94,False,False,False,False,94,2022-11-01
2022-11-26,Alimentaire,5,11,3,0,0,0.4321505269512778,119,False,False,False,False,119,2022-11-01
2022-11-27,Vêtements,6,11,3,0,1,0.4228957842858795,118,False,True,False,False,118,2022-11-01
2022-11-27,Électronique,6,11,3,0,0,0.6000820497768414,101,False,False,False,False,101,2022-11-01
2022-11-27,Jouets,6,11,3,0,0,0.4218327927653112,97,False,False,False,False,97,2022-11-01
2022-11-27,Alimentaire,6,11,3,0,0,0.6197178531461913,114,False,False,False,False,114,2022-11-01
2022-11-28,Vêtements,0,11,3,0,1,0.5818594618343214,136,False,True,False,False,136,2022-11-01
2022-11-28,Jouets,0,11,3,0,0,0.5851409936762655,105,False,False,False,False,105,2022-11-01
2022-11-28,Électronique,0,11,3,0,0,0.5921936378007617,117,False,False,False,False,117,2022-11-01
2022-11-28,Alimentaire,0,11,3,0,0,0.4152372787503116,125,False,False,False,False,125,2022-11-01
2022-11-29,Alimentaire,1,11,3,0,0,0.3684202591781859,122,False,False,False,False,122,2022-11-01
2022-11-29,Vêtements,1,11,3,0,0,0.4534049021927949,98,False,False,False,False,98,2022-11-01
2022-11-29,Électronique,1,11,3,0,0,0.5822988592003322,106,False,False,False,False,106,2022-11-01
2022-11-29,Jouets,1,11,3,0,0,0.5041541840563895,119,False,False,False,False,119,2022-11-01
2022-11-30,Alimentaire,2,11,3,0,1,0.3926307153802535,148,False,True,False,False,148,2022-11-01
2022-11-30,Électronique,2,11,3,0,0,0.4285192741008529,102,False,False,False,False,102,2022-11-01
2022-11-30,Vêtements,2,11,3,0,0,0.5458317939125442,89,False,False,False,False,89,2022-11-01
2022-11-30,Jouets,2,11,3,0,0,0.6794524848392212,108,False,False,False,False,108,2022-11-01
2022-12-01,Électronique,3,12,0,0,0,0.6361006704769774,104,False,False,False,False,104,2022-12-01
2022-12-01,Vêtements,3,12,0,0,1,0.5604097426355568,126,False,True,False,False,126,2022-12-01
2022-12-01,Alimentaire,3,12,0,0,0,0.6544841462418258,133,False,False,False,False,133,2022-12-01
2022-12-01,Jouets,3,12,0,0,0,0.5064791350123381,52,False,False,False,False,52,2022-12-01
2022-12-02,Électronique,4,12,0,0,0,0.5245498681794313,93,False,False,False,False,93,2022-12-01
2022-12-02,Vêtements,4,12,0,0,0,0.6477720295302075,76,False,False,False,False,76,2022-12-01
2022-12-02,Jouets,4,12,0,0,0,0.4744812828485716,52,False,False,False,False,52,2022-12-01
2022-12-02,Alimentaire,4,12,0,0,0,0.5765437494375016,116,False,False,False,False,116,2022-12-01
2022-12-03,Alimentaire,5,12,0,0,1,0.3295378041822884,138,False,True,False,False,138,2022-12-01
2022-12-03,Vêtements,5,12,0,0,1,0.4916866474278506,101,False,True,False,False,101,2022-12-01
2022-12-03,Électronique,5,12,0,0,0,0.5823423184562311,101,False,False,False,False,101,2022-12-01
2022-12-03,Jouets,5,12,0,0,1,0.5945633427567629,92,False,True,False,False,92,2022-12-01
2022-12-04,Vêtements,6,12,0,0,0,0.445870090503776,75,False,False,False,False,75,2022-12-01
2022-12-04,Jouets,6,12,0,0,0,0.4504784901995264,48,False,False,False,False,48,2022-12-01
2022-12-04,Électronique,6,12,0,0,0,0.3023178431052409,89,False,False,False,False,89,2022-12-01
2022-12-04,Alimentaire,6,12,0,0,0,0.550436506571841,107,False,False,False,False,107,2022-12-01
2022-12-05,Jouets,0,12,0,0,0,0.698567641101484,69,False,False,False,False,69,2022-12-01
2022-12-05,Vêtements,0,12,0,0,0,0.4687071032809985,83,False,False,False,False,83,2022-12-01
2022-12-05,Alimentaire,0,12,0,0,0,0.4695655128946048,126,False,False,False,False,126,2022-12-01
2022-12-05,Électronique,0,12,0,0,0,0.5618556356977924,109,False,False,False,False,109,2022-12-01
2022-12-06,Vêtements,1,12,0,0,0,0.4783268210843538,81,False,False,False,False,81,2022-12-01
2022-12-06,Alimentaire,1,12,0,0,0,0.5123529201841093,129,False,False,False,False,129,2022-12-01
2022-12-06,Jouets,1,12,0,0,0,0.5124384766907715,63,False,False,False,False,63,2022-12-01
2022-12-06,Électronique,1,12,0,0,0,0.4740778186995907,102,False,False,False,False,102,2022-12-01
2022-12-07,Électronique,2,12,0,0,1,0.54508123363318,165,True,True,True,False,165,2022-12-01
2022-12-07,Vêtements,2,12,0,0,0,0.5120198558746055,78,False,False,False,False,78,2022-12-01
2022-12-07,Alimentaire,2,12,0,0,0,0.4171706239651601,123,False,False,False,False,123,2022-12-01
2022-12-07,Jouets,2,12,0,0,0,0.5209686063574488,50,False,False,False,False,50,2022-12-01
2022-12-08,Vêtements,3,12,0,0,1,0.5433747609348535,113,False,True,False,False,113,2022-12-01
2022-12-08,Alimentaire,3,12,0,0,0,0.5457541934004781,108,False,False,False,False,108,2022-12-01
2022-12-08,Jouets,3,12,0,0,0,0.5636870158395403,50,False,False,False,False,50,2022-12-01
2022-12-08,Électronique,3,12,0,0,0,0.3228103317753556,106,False,False,False,False,106,2022-12-01
2022-12-09,Jouets,4,12,0,0,0,0.543354161047253,54,False,False,False,False,54,2022-12-01
2022-12-09,Alimentaire,4,12,0,0,0,0.4328985154337546,110,False,False,False,False,110,2022-12-01
2022-12-09,Électronique,4,12,0,0,0,0.3895548172145003,101,False,False,False,False,101,2022-12-01
2022-12-09,Vêtements,4,12,0,0,1,0.3904160836996042,117,False,True,False,False,117,2022-12-01
2022-12-10,Alimentaire,5,12,0,0,0,0.4777425072775147,116,False,False,False,False,116,2022-12-01
2022-12-10,Électronique,5,12,0,0,0,0.5478037815192284,95,False,False,False,False,95,2022-12-01
2022-12-10,Vêtements,5,12,0,0,0,0.3318031216014589,66,False,False,False,False,66,2022-12-01
2022-12-10,Jouets,5,12,0,0,0,0.3560391869201172,52,False,False,False,False,52,2022-12-01
2022-12-11,Jouets,6,12,0,0,0,0.6781684786466852,52,False,False,False,False,52,2022-12-01
2022-12-11,Vêtements,6,12,0,0,1,0.5238498925673054,97,False,True,False,False,97,2022-12-01
2022-12-11,Alimentaire,6,12,0,0,0,0.5139821358518211,103,False,False,False,False,103,2022-12-01
2022-12-11,Électronique,6,12,0,0,0,0.5885577081695045,92,False,False,False,False,92,2022-12-01
2022-12-12,Jouets,0,12,0,0,0,0.5433749685960962,66,False,False,False,False,66,2022-12-01
2022-12-12,Vêtements,0,12,0,0,0,0.494752614393695,89,False,False,False,False,89,2022-12-01
2022-12-12,Alimentaire,0,12,0,0,1,0.3635323674099458,148,False,True,False,False,148,2022-12-01
2022-12-12,Électronique,0,12,0,0,0,0.4723664704955783,101,False,False,False,False,101,2022-12-01
2022-12-13,Vêtements,1,12,0,0,0,0.464745375726338,75,False,False,False,False,75,2022-12-01
2022-12-13,Jouets,1,12,0,0,1,0.3883549144815952,95,False,True,False,False,95,2022-12-01
2022-12-13,Électronique,1,12,0,0,0,0.4559097811389144,113,False,False,False,False,113,2022-12-01
2022-12-13,Alimentaire,1,12,0,0,1,0.5215668770933619,148,False,True,False,False,148,2022-12-01
2022-12-14,Vêtements,2,12,0,0,1,0.545920418159953,109,False,True,False,False,109,2022-12-01
2022-12-14,Alimentaire,2,12,0,0,0,0.598786158240651,137,False,False,False,False,137,2022-12-01
2022-12-14,Jouets,2,12,0,0,0,0.4689603863524486,56,False,False,False,False,56,2022-12-01
2022-12-14,Électronique,2,12,0,0,1,0.5917768197795137,163,True,True,True,False,163,2022-12-01
2022-12-15,Jouets,3,12,0,0,0,0.3960206775471765,59,False,False,False,False,59,2022-12-01
2022-12-15,Alimentaire,3,12,0,0,0,0.4343164531305569,110,False,False,False,False,110,2022-12-01
2022-12-15,Vêtements,3,12,0,0,0,0.3921684933370772,72,False,False,False,False,72,2022-12-01
2022-12-15,Électronique,3,12,0,0,0,0.535891758374066,104,False,False,False,False,104,2022-12-01
2022-12-16,Électronique,4,12,0,0,0,0.5273660119212502,95,False,False,False,False,95,2022-12-01
2022-12-16,Alimentaire,4,12,0,0,0,0.6848663068966551,125,False,False,False,False,125,2022-12-01
2022-12-16,Vêtements,4,12,0,0,1,0.3692357418906559,119,False,True,False,False,119,2022-12-01
2022-12-16,Jouets,4,12,0,0,0,0.6566854707213786,59,False,False,False,False,59,2022-12-01
2022-12-17,Alimentaire,5,12,0,0,1,0.5599089759263809,135,False,True,False,False,135,2022-12-01
2022-12-17,Vêtements,5,12,0,0,1,0.517567371249178,107,False,True,False,False,107,2022-12-01
2022-12-17,Électronique,5,12,0,0,0,0.4031516353038104,95,False,False,False,False,95,2022-12-01
2022-12-17,Jouets,5,12,0,0,1,0.3618230811432296,79,False,True,False,False,79,2022-12-01
2022-12-18,Vêtements,6,12,0,0,1,0.6506147240774947,105,False,True,False,False,105,2022-12-01
2022-12-18,Jouets,6,12,0,0,0,0.3860938492383649,47,False,False,False,False,47,2022-12-01
2022-12-18,Alimentaire,6,12,0,0,0,0.5770050108917586,110,False,False,False,False,110,2022-12-01
2022-12-18,Électronique,6,12,0,0,0,0.4561150009521828,88,False,False,False,False,88,2022-12-01
2022-12-19,Jouets,0,12,0,0,0,0.6599123240836734,64,False,False,False,False,64,2022-12-01
2022-12-19,Électronique,0,12,0,0,0,0.4886343157500959,118,False,False,False,False,118,2022-12-01
2022-12-19,Alimentaire,0,12,0,0,0,0.2541830569450981,129,False,False,False,False,129,2022-12-01
2022-12-19,Vêtements,0,12,0,0,0,0.4019235156337462,83,False,False,False,False,83,2022-12-01
2022-12-20,Électronique,1,12,0,0,0,0.4599880338698869,108,False,False,False,False,108,2022-12-01
2022-12-20,Alimentaire,1,12,0,0,0,0.5673133692232969,123,False,False,False,False,123,2022-12-01
2022-12-20,Vêtements,1,12,0,0,1,0.5305085404706753,126,False,True,False,False,126,2022-12-01
2022-12-20,Jouets,1,12,0,0,0,0.4416834282744044,61,False,False,False,False,61,2022-12-01
2022-12-21,Vêtements,2,12,0,0,0,0.520073854075839,79,False,False,False,False,79,2022-12-01
2022-12-21,Alimentaire,2,12,0,0,0,0.6405647597507964,110,False,False,False,False,110,2022-12-01
2022-12-21,Jouets,2,12,0,0,1,0.4326460352102757,86,False,True,False,False,86,2022-12-01
2022-12-21,Électronique,2,12,0,0,1,0.2897399308078978,146,True,True,True,False,146,2022-12-01
2022-12-22,Alimentaire,3,12,0,0,0,0.4141783968228373,111,False,False,False,False,111,2022-12-01
2022-12-22,Vêtements,3,12,0,0,0,0.4453735990822535,70,False,False,False,False,70,2022-12-01
2022-12-22,Jouets,3,12,0,0,0,0.4892555118205751,52,False,False,False,False,52,2022-12-01
2022-12-22,Électronique,3,12,0,0,0,0.5562910660285085,100,False,False,False,False,100,2022-12-01
2022-12-23,Électronique,4,12,0,0,0,0.4303538910213311,90,False,False,False,False,90,2022-12-01
2022-12-23,Vêtements,4,12,0,0,0,0.6313473161325237,75,False,False,False,False,75,2022-12-01
2022-12-23,Alimentaire,4,12,0,0,1,0.4923134592996337,139,False,True,False,False,139,2022-12-01
2022-12-23,Jouets,4,12,0,0,0,0.686419952588735,54,False,False,False,False,54,2022-12-01
2022-12-24,Électronique,5,12,0,0,0,0.4718796404597233,96,False,False,False,False,96,2022-12-01
2022-12-24,Jouets,5,12,0,0,0,0.5123419133500962,50,False,False,False,False,50,2022-12-01
2022-12-24,Vêtements,5,12,0,0,1,0.5089198196612571,108,False,True,False,False,108,2022-12-01
2022-12-24,Alimentaire,5,12,0,0,0,0.4328692408628913,114,False,False,False,False,114,2022-12-01
2022-12-25,Jouets,6,12,0,1,0,0.3877085322552429,133,False,True,False,False,133,2022-12-01
2022-12-25,Vêtements,6,12,0,1,0,0.5433835240088877,85,False,True,False,False,85,2022-12-01
2022-12-25,Électronique,6,12,0,1,0,0.424688266937942,132,False,True,False,False,132,2022-12-01
2022-12-25,Alimentaire,6,12,0,1,0,0.5444591995073129,144,False,True,False,False,144,2022-12-01
2022-12-26,Jouets,0,12,0,0,0,0.3392358689476803,71,False,False,False,False,71,2022-12-01
2022-12-26,Électronique,0,12,0,0,0,0.5699212438671987,114,False,False,False,False,114,2022-12-01
2022-12-26,Alimentaire,0,12,0,0,0,0.7503171790905712,136,False,False,False,False,136,2022-12-01
2022-12-26,Vêtements,0,12,0,0,0,0.4516015660399446,89,False,False,False,False,89,2022-12-01
2022-12-27,Électronique,1,12,0,0,0,0.5472815069927832,104,False,False,False,False,104,2022-12-01
2022-12-27,Alimentaire,1,12,0,0,0,0.4720387280095323,134,False,False,False,False,134,2022-12-01
2022-12-27,Jouets,1,12,0,0,0,0.2277545859008061,57,False,False,False,False,57,2022-12-01
2022-12-27,Vêtements,1,12,0,0,0,0.4872800616017557,81,False,False,False,False,81,2022-12-01
2022-12-28,Électronique,2,12,0,0,0,0.5324345711194924,103,False,False,False,False,103,2022-12-01
2022-12-28,Alimentaire,2,12,0,0,0,0.516614061307833,137,False,False,False,False,137,2022-12-01
2022-12-28,Jouets,2,12,0,0,0,0.3963670803161837,50,False,False,False,False,50,2022-12-01
2022-12-28,Vêtements,2,12,0,0,0,0.3850258544632107,70,False,False,False,False,70,2022-12-01
2022-12-29,Électronique,3,12,0,0,0,0.3947670530396804,102,False,False,False,False,102,2022-12-01
2022-12-29,Jouets,3,12,0,0,0,0.4524465553264645,45,False,False,False,False,45,2022-12-01
2022-12-29,Alimentaire,3,12,0,0,0,0.4144517304074419,119,False,False,False,False,119,2022-12-01
2022-12-29,Vêtements,3,12,0,0,0,0.4726372389606731,70,False,False,False,False,70,2022-12-01
2022-12-30,Vêtements,4,12,0,0,1,0.3166829548301272,117,False,True,False,False,117,2022-12-01
2022-12-30,Alimentaire,4,12,0,0,0,0.3806624231456684,118,False,False,False,False,118,2022-12-01
2022-12-30,Jouets,4,12,0,0,0,0.3703951307176071,50,False,False,False,False,50,2022-12-01
2022-12-30,Électronique,4,12,0,0,0,0.6017957052429359,98,False,False,False,False,98,2022-12-01
2022-12-31,Électronique,5,12,0,0,0,0.4385055897483957,96,False,False,False,False,96,2022-12-01
2022-12-31,Alimentaire,5,12,0,0,0,0.4821319112392016,112,False,False,False,False,112,2022-12-01
2022-12-31,Vêtements,5,12,0,0,0,0.5752891081493785,72,False,False,False,False,72,2022-12-01
2022-12-31,Jouets,5,12,0,0,0,0.4174834100254462,52,False,False,False,False,52,2022-12-01
2023-01-01,Vêtements,6,1,0,1,0,0.6117933822727152,89,False,True,False,False,89,2023-01-01
2023-01-01,Alimentaire,6,1,0,1,1,0.5226238088667422,166,True,True,True,False,166,2023-01-01
2023-01-01,Électronique,6,1,0,1,1,0.3830684734913531,182,True,True,True,False,182,2023-01-01
2023-01-01,Jouets,6,1,0,1,0,0.4849852167982561,130,False,True,False,False,130,2023-01-01
2023-01-02,Vêtements,0,1,0,0,0,0.460679899631781,75,False,False,False,False,75,2023-01-01
2023-01-02,Électronique,0,1,0,0,0,0.5034204684538075,113,False,False,False,False,113,2023-01-01
2023-01-02,Jouets,0,1,0,0,0,0.4145375358244934,66,False,False,False,False,66,2023-01-01
2023-01-02,Alimentaire,0,1,0,0,0,0.3267505405032672,120,False,False,False,False,120,2023-01-01
2023-01-03,Vêtements,1,1,0,0,0,0.359177323169255,78,False,False,False,False,78,2023-01-01
2023-01-03,Jouets,1,1,0,0,1,0.605569424888315,93,False,True,False,False,93,2023-01-01
2023-01-03,Alimentaire,1,1,0,0,0,0.4543008166174768,121,False,False,False,False,121,2023-01-01
2023-01-03,Électronique,1,1,0,0,1,0.5077078611381494,155,True,True,True,False,155,2023-01-01
2023-01-04,Vêtements,2,1,0,0,0,0.4377328233447617,72,False,False,False,False,72,2023-01-01
2023-01-04,Alimentaire,2,1,0,0,0,0.3902856130229536,124,False,False,False,False,124,2023-01-01
2023-01-04,Jouets,2,1,0,0,0,0.6212090719322736,54,False,False,False,False,54,2023-01-01
2023-01-04,Électronique,2,1,0,0,0,0.5502546246454182,104,False,False,False,False,104,2023-01-01
2023-01-05,Alimentaire,3,1,0,0,0,0.3506810187791068,110,False,False,False,False,110,2023-01-01
2023-01-05,Jouets,3,1,0,0,0,0.4897943609371152,56,False,False,False,False,56,2023-01-01
2023-01-05,Vêtements,3,1,0,0,0,0.483121526258405,80,False,False,False,False,80,2023-01-01
2023-01-05,Électronique,3,1,0,0,0,0.5283130822319525,100,False,False,False,False,100,2023-01-01
2023-01-06,Électronique,4,1,0,0,1,0.6519336351090644,154,True,True,True,False,154,2023-01-01
2023-01-06,Vêtements,4,1,0,0,0,0.5501090009308772,70,False,False,False,False,70,2023-01-01
2023-01-06,Jouets,4,1,0,0,0,0.5116661751169503,65,False,False,False,False,65,2023-01-01
2023-01-06,Alimentaire,4,1,0,0,1,0.2523207933122913,127,False,True,False,False,127,2023-01-01
2023-01-07,Alimentaire,5,1,0,0,0,0.3968893946705736,102,False,False,False,False,102,2023-01-01
2023-01-07,Vêtements,5,1,0,0,0,0.4486872753635716,68,False,False,False,False,68,2023-01-01
2023-01-07,Électronique,5,1,0,0,0,0.6769913067655593,99,False,False,False,False,99,2023-01-01
2023-01-07,Jouets,5,1,0,0,0,0.5909962540860558,47,False,False,False,False,47,2023-01-01
2023-01-08,Alimentaire,6,1,0,0,0,0.564002661838433,114,False,False,False,False,114,2023-01-01
2023-01-08,Électronique,6,1,0,0,0,0.4338862887809027,94,False,False,False,False,94,2023-01-01
2023-01-08,Jouets,6,1,0,0,0,0.4799428819344231,43,False,False,False,False,43,2023-01-01
2023-01-08,Vêtements,6,1,0,0,0,0.5356412583534376,63,False,False,False,False,63,2023-01-01
2023-01-09,Alimentaire,0,1,0,0,0,0.4922077264321484,134,False,False,False,False,134,2023-01-01
2023-01-09,Jouets,0,1,0,0,0,0.6118338136793128,70,False,False,False,False,70,2023-01-01
